#doc name topic proportion ...
0	Italian_parliament_votes_to_back_same-sex_civil_unions$AAA$.html.txt	15	0.4581758121545102	17	0.4088727471870431	9	0.13027323618045833	10	5.797904267451959E-4	8	4.807286141271929E-4	18	2.1228746391719396E-4	6	1.864305051375428E-4	1	1.8488538598830073E-4	14	1.3488017212287635E-4	12	1.2602733888661307E-4	2	1.1922698507114599E-4	3	1.1282960560930404E-4	11	1.0616766764742414E-4	5	9.123201829149828E-5	4	8.150170740330636E-5	0	7.424810265788736E-5	7	7.109864627389725E-5	19	5.4100240093263644E-5	16	3.577604266153127E-5	13	2.6993555354131027E-5	
1	138.html.txt	9	0.42496720823375617	11	0.3277409008784704	15	0.046869281768720815	10	0.04177974450983762	8	0.034641342371851874	18	0.015297451623842677	17	0.015081430912318523	6	0.01343419710672387	1	0.013322855697285658	14	0.009719475987852519	12	0.00908154011699719	2	0.008591506077315509	3	0.008130510401776867	5	0.006574186532767227	4	0.005873019552153024	0	0.0053503242142182075	7	0.005123374135365299	19	0.0038984676268391965	16	0.0025780244947519954	13	0.0019451577571552208	
2	20.html.txt	6	0.5765437327606028	8	0.3341890395086947	10	0.07847160451169635	9	0.004193932292209419	15	0.001874262688112683	18	6.117320709811172E-4	17	6.030935865796028E-4	1	5.327696604302691E-4	14	3.886735726382845E-4	12	3.6316306010146217E-4	2	3.435670159160048E-4	3	3.2513219119846445E-4	11	3.0593500908055024E-4	5	2.628961242431856E-4	4	2.348570534422571E-4	0	2.139549117372507E-4	7	2.048793712380977E-4	19	1.5589640246367538E-4	16	1.0309300542298648E-4	13	7.778520321090218E-5	
3	Che_Guevara_s___Motorcycle_Diaries___companion_dies$AAA$.html.txt	1	0.530513373303655	15	0.3392013244280328	9	0.12372363696676313	4	0.004154417821449656	10	5.324845611316356E-4	8	4.4150533245943896E-4	18	1.9496664974665622E-4	17	1.922134568987632E-4	6	1.7121939433701797E-4	14	1.23875120983626E-4	12	1.1574460208726121E-4	2	1.0949909810869999E-4	3	1.0362368927476191E-4	11	9.750530761773467E-5	5	8.378827759163986E-5	0	6.819010203494943E-5	7	6.529761395120046E-5	19	4.968613015033075E-5	16	3.285702815514796E-5	13	2.4791115570529848E-5	
4	Robert_Kubica_wins_2008_Canadian_Grand_Prix$AAA$.html.txt	12	0.6178877828077252	15	0.2955199516786928	9	0.08443460934370943	10	4.530159058474671E-4	8	3.7561452992278515E-4	18	1.6586958550934017E-4	17	1.6352728257137256E-4	6	1.456663999034969E-4	1	1.4445912996810731E-4	14	1.0538784453224572E-4	2	9.315731711314457E-5	3	8.815876156916012E-5	11	8.295349476707997E-5	5	7.12836112880131E-5	4	6.368088899758636E-5	0	5.801332676677776E-5	7	5.5552517186444014E-5	19	4.227091055987044E-5	16	2.7953404586091688E-5	13	2.1091258783701084E-5	
5	32.html.txt	18	0.7412952763920462	9	0.10689837805798534	10	0.0844861017161552	6	0.040613486544899456	8	0.022135439942478855	15	0.003570037430810364	17	1.4672256427063576E-4	1	1.2961393137548696E-4	14	9.455776766777349E-5	12	8.835148741782303E-5	2	8.358409821582977E-5	3	7.909921425316436E-5	11	7.442886150893236E-5	5	6.395822198099365E-5	4	5.71367858735229E-5	0	5.2051645029794246E-5	7	4.9843718094723153E-5	19	3.7926982543062444E-5	16	2.508080080873258E-5	13	1.8923836584207594E-5	
6	142.html.txt	0	0.6774885346599437	9	0.17718977647739034	10	0.08498817961061354	1	0.030677210817716342	4	0.02827020985362523	15	3.4442910104929463E-4	8	2.5456943144881955E-4	18	1.1241664715804342E-4	17	1.1082917202144024E-4	6	9.872411648253478E-5	14	7.14256811889186E-5	12	6.673767082831528E-5	2	6.313654921087765E-5	3	5.974882232193368E-5	11	5.622099870281714E-5	5	4.831183820534989E-5	7	3.765022806389035E-5	19	2.8648736432699308E-5	16	1.8945173164635123E-5	13	1.4294414431226733E-5	
7	94.html.txt	18	0.7131975704110366	8	0.1403026988740182	9	0.08439057652069282	10	0.0370864058546377	17	0.02014871785518541	6	0.003471796980005457	15	4.878818767516432E-4	1	1.3868315442420423E-4	14	1.011740740853567E-4	12	9.45335338813077E-5	2	8.94325654446281E-5	3	8.463386943588567E-5	11	7.963672719993675E-5	5	6.843344601585927E-5	4	6.113470685219154E-5	0	5.569375335733425E-5	7	5.333133545329917E-5	19	4.058077338635826E-5	16	2.683573081016808E-5	13	2.024795732569228E-5	
8	162.html.txt	17	0.6086229558341849	9	0.2104898258374756	6	0.15862476210169468	10	0.008003916588617833	8	0.007946898363142902	14	0.002634367800398802	7	0.0025976562833582655	15	3.743699533984329E-4	18	1.2218890572704988E-4	1	1.0641675481904882E-4	12	7.253910497632591E-5	2	6.862494171893823E-5	3	6.494272336492332E-5	11	6.110822982223764E-5	5	5.2511534485411936E-5	4	4.691093981122085E-5	0	4.2735893343262656E-5	19	3.113914036461929E-5	16	2.0592056748870982E-5	13	1.5537012546771846E-5	
9	7.html.txt	16	0.9928056121228036	14	0.0023789134322679466	13	0.0023228374060664347	9	7.564742854114198E-4	15	3.380673384491852E-4	10	3.013565920900019E-4	8	2.498674179337349E-4	18	1.1034026040866308E-4	17	1.0878210666192468E-4	6	9.690063702027659E-5	1	9.609753331295505E-5	12	6.55049956072014E-5	2	6.197038834860996E-5	3	5.86452343205416E-5	11	5.518257121280898E-5	5	4.7419496517318865E-5	4	4.236199091878226E-5	0	3.85917982670709E-5	7	3.6954811178230136E-5	19	2.811958120329883E-5	
