#doc name topic proportion ...
0	184.html.txt	7	0.7348310258383765	3	0.23812730929861306	2	0.019476263170686046	0	0.00556661841295703	6	8.703922449973016E-4	8	7.325633584528147E-4	4	2.0602585316230283E-4	1	1.4642207005879763E-4	5	4.3379752696286205E-5	
1	138.html.txt	7	0.683001290970162	3	0.25554435150941435	2	0.047909197169726386	6	0.004170004906228536	0	0.003969091481338289	8	0.0035096737320780723	4	9.87059367124056E-4	1	7.015006786132584E-4	5	2.078301853149609E-4	
2	20.html.txt	6	0.8933511314656277	8	0.07878287490676322	3	0.015885288015607985	7	0.010181662435185026	0	8.526975213582627E-4	2	5.38935733779531E-4	4	2.1205434032887246E-4	1	1.5070650114695164E-4	5	4.464908020254102E-5	
3	Broadcaster_Paul_Harvey_dies_at_age_90$AAA$.html.txt	0	0.8649729409253708	6	0.046137113642744663	8	0.045990975650031914	2	0.020650402659900306	7	0.015512372052843408	3	0.006316504658274393	4	2.1844625885701586E-4	1	1.5524922201509746E-4	5	4.5994929962411854E-5	
4	32.html.txt	2	0.5083924460885891	0	0.31583316063098116	3	0.1250774021077914	6	0.018274265674110248	8	0.015380487949460871	7	0.008731662457830625	4	0.004325602850970738	1	0.0030741953690269224	5	9.107768712387735E-4	
5	142.html.txt	2	0.7613687662858193	3	0.13316398193199663	6	0.10444538057128873	0	3.567937231682193E-4	8	3.1549526229403285E-4	7	1.79109931131463E-4	4	8.872977310805449E-5	1	6.306003278187592E-5	5	1.8682488411746893E-5	
6	94.html.txt	1	0.6968019575963882	7	0.27495136674974135	3	0.0077850797054087	6	0.005557807364415377	0	0.005290028755618762	8	0.004677714044341625	2	0.003343489875029634	4	0.0013155586007880362	5	2.7699730826839423E-4	
7	162.html.txt	4	0.8285617429974098	3	0.1459610367913189	7	0.018093669752486587	6	0.005856643495528781	0	0.001422894742451271	8	5.269475843369008E-5	2	3.7664634823775894E-5	1	1.053243452880965E-5	5	3.1203930183893494E-6	
8	Comedians_lampoon_Bush_at_White_House_Correspondents__Dinner$AAA$.html.txt	8	0.49406395201116143	0	0.169549702421226	3	0.16125057317989788	6	0.1219797383095917	7	0.05231617941085011	2	4.782900294035831E-4	4	1.881921541178496E-4	1	1.33747703755665E-4	5	3.962477999585072E-5	
9	7.html.txt	3	0.576490151254687	8	0.23732364906829764	7	0.1670915884545845	4	0.0163582086191918	6	9.87347568322811E-4	0	9.397765495903159E-4	2	5.939728352153312E-4	1	1.6609692429163855E-4	5	4.9208725819076974E-5	
10	81.html.txt	6	0.9200501150192772	2	0.061438254648377905	3	0.013686813533147754	8	0.0037119455522157097	0	5.621163580152333E-4	7	2.8218159579143957E-4	4	1.397907352857272E-4	1	9.934893374499448E-5	5	2.94336241440034E-5	
11	Nigeria_arrests_Charles_Taylor_for_war_crimes_trial$AAA$.html.txt	8	0.6693467857213662	0	0.14891751589102728	6	0.11939322371032582	3	0.031098748404116996	2	0.030230350069333965	7	5.192075822886728E-4	4	2.572117061372864E-4	1	1.8279973060617645E-4	5	5.4157184797751866E-5	
12	Report_says_UK_teachers__boosted_GCSE_marks_$AAA$.html.txt	3	0.6571235448199195	0	0.3407458035759354	6	6.311521455744971E-4	8	5.312075539668747E-4	2	3.796912469191952E-4	7	3.0157203539509176E-4	4	1.493966197591832E-4	1	1.0617581235154036E-4	5	3.145619017875899E-5	
13	60.html.txt	6	0.8147918243657539	3	0.0790005978235151	8	0.07540933475447381	2	0.01664377735897191	4	0.009911934529241481	0	0.0038262133444827207	7	2.858576028025847E-4	1	1.0064316193862308E-4	5	2.98170588198663E-5	
14	New_Zealand_s_Taupo_Airport_worst_in_the_world$AAA$.html.txt	2	0.46595059049031784	3	0.23424569336309617	6	0.13947424341589795	0	0.12055687584048554	4	0.03170958508283875	8	0.007259305430095918	7	5.518514110152252E-4	1	1.9429278906819676E-4	5	5.756217718452931E-5	
